Market,Customer,Business Segment,Category,Model,Color,SalesDate,SalesPeriod,ListPrice,UnitPrice,OrderQty,Sales Amount
Southeast,Leading Bike Distributors,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/25/09,08/01/09,$54,$32,4,$130
Southeast,Leading Bike Distributors,Clothing,Vests,Classic Vest,Blue,08/08/09,08/01/09,$64,$38,4,$152
Southeast,Leading Bike Distributors,Components,Pedals,ML Road Pedal,Silver/Black,08/12/09,08/01/09,$62,$37,3,$112
Southeast,Leading Bike Distributors,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/19/09,08/01/09,$50,$30,4,$120
Southeast,Leading Bike Distributors,Components,Pedals,HL Road Pedal,Silver/Black,08/31/09,08/01/09,$81,$49,4,$194
Southeast,Leading Bike Distributors,Accessories,Helmets,Sport-100,Black,08/26/09,08/01/09,$35,$21,2,$42
Southeast,Leading Bike Distributors,Accessories,Bottles and Cages,Water Bottle,,08/03/09,08/01/09,$5,$3,2,$6
Southeast,Leading Bike Distributors,Clothing,Socks,Racing Socks,White,08/02/09,08/01/09,$9,$5,2,$11
Southeast,Leading Bike Distributors,Accessories,Helmets,Sport-100,Red,08/02/09,08/01/09,$35,$21,4,$84
Southeast,Leading Bike Distributors,Accessories,Helmets,Sport-100,Blue,08/14/09,08/01/09,$35,$21,5,$105
Southeast,Leading Bike Distributors,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/24/09,08/01/09,$54,$32,7,$227
Southeast,Leading Bike Distributors,Bikes,Road Bikes,Road-350-W,Yellow,08/24/09,08/01/09,"$1,701","$1,021",2,"$2,041"
Southeast,Bike Products and Accessories,Accessories,Tires and Tubes,Patch kit,,08/17/09,08/01/09,$2,$1,3,$4
Southeast,Bike Products and Accessories,Components,Saddles,LL Mountain Seat/Saddle 2,,08/16/09,08/01/09,$27,$16,1,$16
Southwest,Social Activities Club,Bikes,Road Bikes,Road-750,Black,08/01/09,08/01/09,$540,$324,1,$324
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Black,08/02/09,08/01/09,$250,$150,2,$300
Southeast,Noiseless Gear Company,Components,Mountain Frames,ML Mountain Frame-W,Silver,08/01/09,08/01/09,$364,$218,1,$218
Southeast,Noiseless Gear Company,Components,Handlebars,HL Mountain Handlebars,,08/03/09,08/01/09,$120,$72,2,$144
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Black,08/11/09,08/01/09,$250,$150,3,$450
Southeast,Noiseless Gear Company,Components,Saddles,ML Mountain Seat/Saddle 2,,08/12/09,08/01/09,$39,$23,1,$23
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,08/15/09,08/01/09,$769,$462,1,$462
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Black,08/04/09,08/01/09,"$2,295","$1,377",1,"$1,377"
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,08/22/09,08/01/09,$540,$324,1,$324
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Black,08/11/09,08/01/09,$250,$150,2,$300
Southeast,Noiseless Gear Company,Components,Handlebars,ML Mountain Handlebars,,08/29/09,08/01/09,$62,$37,3,$111
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,08/25/09,08/01/09,$769,$462,2,$923
Southeast,Noiseless Gear Company,Components,Pedals,ML Mountain Pedal,Silver/Black,08/29/09,08/01/09,$62,$37,3,$112
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,08/01/09,08/01/09,$769,$462,2,$923
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,08/31/09,08/01/09,$565,$339,3,"$1,017"
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,08/16/09,08/01/09,$540,$324,3,$972
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Silver,08/20/09,08/01/09,"$2,320","$1,392",7,"$9,744"
Southeast,Noiseless Gear Company,Components,Mountain Frames,ML Mountain Frame-W,Silver,08/23/09,08/01/09,$364,$218,3,$655
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,08/01/09,08/01/09,$540,$324,3,$972
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,08/28/09,08/01/09,$565,$339,1,$339
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Silver,08/30/09,08/01/09,$264,$158,3,$475
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,08/01/09,08/01/09,$540,$324,2,$648
Southeast,Noiseless Gear Company,Components,Mountain Frames,HL Mountain Frame,Silver,08/05/09,08/01/09,"$1,365",$819,1,$819
Southeast,Noiseless Gear Company,Components,Saddles,HL Mountain Seat/Saddle 2,,08/26/09,08/01/09,$53,$32,2,$63
Southeast,Noiseless Gear Company,Clothing,Shorts,Women's Mountain Shorts,Black,08/24/09,08/01/09,$70,$38,23,$885
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-400-W,Silver,08/25/09,08/01/09,$769,$462,2,$923
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,08/01/09,08/01/09,$565,$339,1,$339
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Silver,08/02/09,08/01/09,"$2,320","$1,392",2,"$2,784"
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,08/31/09,08/01/09,$565,$339,1,$339
Southeast,Noiseless Gear Company,Clothing,Shorts,Women's Mountain Shorts,Black,08/17/09,08/01/09,$70,$42,2,$84
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Silver,08/16/09,08/01/09,$565,$339,3,"$1,017"
Southeast,Noiseless Gear Company,Components,Mountain Frames,HL Mountain Frame,Silver,08/12/09,08/01/09,"$1,365",$819,1,$819
Southeast,Noiseless Gear Company,Components,Mountain Frames,LL Mountain Frame,Silver,08/10/09,08/01/09,$264,$158,3,$475
Southeast,Noiseless Gear Company,Components,Saddles,LL Mountain Seat/Saddle 2,,08/12/09,08/01/09,$27,$16,3,$49
Southeast,Noiseless Gear Company,Clothing,Shorts,Women's Mountain Shorts,Black,08/20/09,08/01/09,$70,$38,17,$654
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-200,Black,08/19/09,08/01/09,"$2,295","$1,377",4,"$5,508"
Southeast,Noiseless Gear Company,Bikes,Mountain Bikes,Mountain-500,Black,08/26/09,08/01/09,$540,$324,1,$324
Southwest,Basic Sports Equipment,Accessories,Bike Racks,Hitch Rack - 4-Bike,,08/12/09,08/01/09,$120,$72,4,$288
Southwest,Basic Sports Equipment,Clothing,Shorts,Women's Mountain Shorts,Black,08/17/09,08/01/09,$70,$42,6,$252
Southwest,Basic Sports Equipment,Accessories,Hydration Packs,Hydration Pack,Silver,08/04/09,08/01/09,$55,$33,3,$99
Southwest,Basic Sports Equipment,Accessories,Cleaners,Bike Wash,,08/01/09,08/01/09,$8,$5,2,$10
Southwest,Basic Sports Equipment,Components,Handlebars,ML Mountain Handlebars,,08/28/09,08/01/09,$62,$37,1,$37
Southwest,Basic Sports Equipment,Accessories,Bottles and Cages,Water Bottle,,08/13/09,08/01/09,$5,$3,4,$12
Southwest,Basic Sports Equipment,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/30/09,08/01/09,$54,$32,4,$130
Southwest,Basic Sports Equipment,Accessories,Helmets,Sport-100,Blue,08/25/09,08/01/09,$35,$21,4,$84
Southwest,Basic Sports Equipment,Components,Pedals,HL Mountain Pedal,Silver/Black,08/22/09,08/01/09,$81,$49,1,$49
Southwest,Basic Sports Equipment,Clothing,Caps,Cycling Cap,Multi,08/23/09,08/01/09,$9,$5,3,$16
Southwest,Basic Sports Equipment,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/01/09,08/01/09,$54,$32,7,$227
Southwest,Basic Sports Equipment,Accessories,Helmets,Sport-100,Black,08/24/09,08/01/09,$35,$21,4,$84
Southwest,Basic Sports Equipment,Components,Saddles,HL Mountain Seat/Saddle 2,,08/27/09,08/01/09,$53,$32,1,$32
Southwest,Basic Sports Equipment,Clothing,Vests,Classic Vest,Blue,08/30/09,08/01/09,$64,$38,3,$114
Southwest,Basic Sports Equipment,Clothing,Shorts,Women's Mountain Shorts,Black,08/24/09,08/01/09,$70,$42,4,$168
Southwest,Basic Sports Equipment,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/10/09,08/01/09,$50,$30,1,$30
Southwest,Valley Bicycle Distributors,Components,Road Frames,HL Road Frame,Black,08/21/09,08/01/09,"$1,432",$859,1,$859
Southwest,Valley Bicycle Distributors,Components,Road Frames,LL Road Frame,Black,08/26/09,08/01/09,$337,$202,1,$202
Southwest,Valley Bicycle Distributors,Components,Road Frames,ML Road Frame-W,Yellow,08/17/09,08/01/09,$595,$357,1,$357
Southwest,Valley Bicycle Distributors,Components,Handlebars,LL Road Handlebars,,08/13/09,08/01/09,$45,$27,5,$134
Southwest,Valley Bicycle Distributors,Components,Saddles,HL Road Seat/Saddle 2,,08/29/09,08/01/09,$53,$32,1,$32
Southwest,Valley Bicycle Distributors,Components,Pedals,ML Road Pedal,Silver/Black,08/30/09,08/01/09,$62,$37,1,$37
Southwest,Valley Bicycle Distributors,Components,Road Frames,HL Road Frame,Red,08/30/09,08/01/09,"$1,432",$859,1,$859
Southwest,Valley Bicycle Distributors,Bikes,Road Bikes,Road-250,Black,08/29/09,08/01/09,"$2,443","$1,466",1,"$1,466"
Southwest,Valley Bicycle Distributors,Bikes,Road Bikes,Road-350-W,Yellow,08/17/09,08/01/09,"$1,701","$1,021",2,"$2,041"
Southeast,Tough and Reliable Parts,Components,Road Frames,LL Road Frame,Black,08/18/09,08/01/09,$337,$202,1,$202
Northeast,Small Bike Accessories Shop,Components,Derailleurs,Front Derailleur,Silver,08/08/09,08/01/09,$91,$55,1,$55
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Blue,08/22/09,08/01/09,$742,$334,2,$668
Northeast,Small Bike Accessories Shop,Components,Chains,Chain,Silver,08/30/09,08/01/09,$20,$12,5,$61
Northeast,Small Bike Accessories Shop,Accessories,Cleaners,Bike Wash,,08/12/09,08/01/09,$8,$5,5,$24
Northeast,Small Bike Accessories Shop,Accessories,Helmets,Sport-100,Black,08/14/09,08/01/09,$35,$21,2,$42
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Yellow,08/22/09,08/01/09,$742,$334,2,$668
Northeast,Small Bike Accessories Shop,Components,Brakes,Front Brakes,Silver,08/26/09,08/01/09,$107,$64,2,$128
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/22/09,08/01/09,$54,$32,5,$162
Northeast,Small Bike Accessories Shop,Accessories,Helmets,Sport-100,Blue,08/07/09,08/01/09,$35,$21,5,$105
Northeast,Small Bike Accessories Shop,Components,Touring Frames,HL Touring Frame,Blue,08/02/09,08/01/09,"$1,004",$602,1,$602
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Yellow,08/29/09,08/01/09,$742,$334,1,$334
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-1000,Yellow,08/05/09,08/01/09,"$2,384",$954,2,"$1,907"
Northeast,Small Bike Accessories Shop,Clothing,Gloves,Half-Finger Gloves,Black,08/09/09,08/01/09,$24,$15,3,$44
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/07/09,08/01/09,$54,$32,6,$194
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Blue,08/07/09,08/01/09,$742,$334,1,$334
Northeast,Small Bike Accessories Shop,Clothing,Vests,Classic Vest,Blue,08/29/09,08/01/09,$64,$38,5,$191
Northeast,Small Bike Accessories Shop,Accessories,Hydration Packs,Hydration Pack,Silver,08/20/09,08/01/09,$55,$33,5,$165
Northeast,Small Bike Accessories Shop,Components,Saddles,HL Touring Seat/Saddle,,08/25/09,08/01/09,$53,$32,3,$95
Northeast,Small Bike Accessories Shop,Clothing,Caps,Cycling Cap,Multi,08/16/09,08/01/09,$9,$5,4,$22
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/28/09,08/01/09,$50,$30,3,$90
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-1000,Yellow,08/22/09,08/01/09,"$2,384",$954,2,"$1,907"
Northeast,Small Bike Accessories Shop,Accessories,Bike Racks,Hitch Rack - 4-Bike,,08/24/09,08/01/09,$120,$72,3,$216
Northeast,Small Bike Accessories Shop,Components,Cranksets,HL Crankset,Black,08/09/09,08/01/09,$405,$243,3,$729
Northeast,Small Bike Accessories Shop,Components,Bottom Brackets,HL Bottom Bracket,,08/18/09,08/01/09,$121,$73,1,$73
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-2000,Blue,08/01/09,08/01/09,"$1,215",$729,1,$729
Northeast,Small Bike Accessories Shop,Clothing,Vests,Classic Vest,Blue,08/17/09,08/01/09,$64,$38,4,$152
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-2000,Blue,08/08/09,08/01/09,"$1,215",$729,3,"$2,187"
Northeast,Small Bike Accessories Shop,Accessories,Helmets,Sport-100,Red,08/01/09,08/01/09,$35,$21,2,$42
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-3000,Yellow,08/25/09,08/01/09,$742,$334,1,$334
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/26/09,08/01/09,$50,$30,4,$120
Northeast,Mobile Outlet,Accessories,Tires and Tubes,Patch kit,,08/11/09,08/01/09,$2,$1,1,$1
Northeast,Small Bike Accessories Shop,Accessories,Bottles and Cages,Water Bottle,,08/21/09,08/01/09,$5,$3,9,$27
Northeast,Small Bike Accessories Shop,Bikes,Touring Bikes,Touring-1000,Blue,08/27/09,08/01/09,"$2,384","$1,430",3,"$4,291"
Northeast,Small Bike Accessories Shop,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/16/09,08/01/09,$54,$32,3,$97
Southwest,Big-Time Bike Store,Components,Road Frames,HL Road Frame,Black,08/06/09,08/01/09,"$1,432",$859,3,"$2,577"
Southwest,Big-Time Bike Store,Components,Road Frames,LL Road Frame,Black,08/06/09,08/01/09,$337,$202,2,$405
Southwest,Big-Time Bike Store,Components,Road Frames,HL Road Frame,Red,08/22/09,08/01/09,"$1,432",$859,3,"$2,577"
Southwest,Big-Time Bike Store,Bikes,Road Bikes,Road-350-W,Yellow,08/23/09,08/01/09,"$1,701","$1,021",1,"$1,021"
Southwest,Big-Time Bike Store,Bikes,Road Bikes,Road-550-W,Yellow,08/18/09,08/01/09,"$1,120",$672,1,$672
Southwest,Big-Time Bike Store,Components,Road Frames,ML Road Frame-W,Yellow,08/07/09,08/01/09,$595,$357,1,$357
Southwest,Big-Time Bike Store,Bikes,Road Bikes,Road-250,Black,08/01/09,08/01/09,"$2,443","$1,466",2,"$2,932"
Southwest,Big-Time Bike Store,Components,Road Frames,LL Road Frame,Black,08/31/09,08/01/09,$337,$202,1,$202
Southwest,Big-Time Bike Store,Components,Saddles,HL Road Seat/Saddle 2,,08/16/09,08/01/09,$53,$32,2,$63
Southeast,Sunny Place Bikes,Components,Pedals,LL Road Pedal,Silver/Black,08/03/09,08/01/09,$40,$24,2,$49
Southeast,Sunny Place Bikes,Accessories,Helmets,Sport-100,Blue,08/23/09,08/01/09,$35,$21,4,$84
Southeast,Sunny Place Bikes,Accessories,Helmets,Sport-100,Black,08/01/09,08/01/09,$35,$21,5,$105
Southeast,Sunny Place Bikes,Components,Pedals,HL Road Pedal,Silver/Black,08/21/09,08/01/09,$81,$49,3,$146
Southeast,Sunny Place Bikes,Components,Road Frames,ML Road Frame-W,Yellow,08/22/09,08/01/09,$595,$357,7,"$2,498"
Southeast,Sunny Place Bikes,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/13/09,08/01/09,$54,$32,5,$162
Southeast,Sunny Place Bikes,Accessories,Bottles and Cages,Water Bottle,,08/23/09,08/01/09,$5,$3,5,$15
Southeast,Sunny Place Bikes,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/14/09,08/01/09,$54,$32,2,$65
Southeast,Sunny Place Bikes,Clothing,Vests,Classic Vest,Blue,08/20/09,08/01/09,$64,$38,3,$114
Southeast,Sunny Place Bikes,Accessories,Bike Racks,Hitch Rack - 4-Bike,,08/11/09,08/01/09,$120,$72,4,$288
Southeast,Sunny Place Bikes,Components,Pedals,ML Road Pedal,Silver/Black,08/23/09,08/01/09,$62,$37,3,$112
Southeast,Sunny Place Bikes,Clothing,Vests,Classic Vest,Blue,08/24/09,08/01/09,$64,$38,4,$152
Southeast,Sunny Place Bikes,Clothing,Gloves,Half-Finger Gloves,Black,08/11/09,08/01/09,$24,$15,5,$73
Southeast,Sunny Place Bikes,Accessories,Helmets,Sport-100,Red,08/26/09,08/01/09,$35,$21,2,$42
Southeast,Sunny Place Bikes,Bikes,Road Bikes,Road-750,Black,08/21/09,08/01/09,$540,$324,3,$972
Southeast,Sunny Place Bikes,Bikes,Road Bikes,Road-350-W,Yellow,08/19/09,08/01/09,"$1,701","$1,021",1,"$1,021"
Southeast,Sunny Place Bikes,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/26/09,08/01/09,$50,$30,8,$240
Southeast,Sunny Place Bikes,Clothing,Socks,Racing Socks,White,08/09/09,08/01/09,$9,$5,12,$63
Southeast,Sunny Place Bikes,Accessories,Hydration Packs,Hydration Pack,Silver,08/11/09,08/01/09,$55,$33,3,$99
Southeast,Sunny Place Bikes,Bikes,Road Bikes,Road-350-W,Yellow,08/13/09,08/01/09,"$1,701","$1,021",3,"$3,062"
Southeast,Sunny Place Bikes,Clothing,Caps,Cycling Cap,Multi,08/04/09,08/01/09,$9,$5,2,$11
Southeast,Sunny Place Bikes,Clothing,Socks,Racing Socks,White,08/11/09,08/01/09,$9,$5,2,$11
Southeast,Sunny Place Bikes,Components,Road Frames,LL Road Frame,Black,08/02/09,08/01/09,$337,$202,6,"$1,214"
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-750,Black,08/08/09,08/01/09,$540,$324,6,"$1,944"
Northeast,Guaranteed Sales and Service,Clothing,Socks,Racing Socks,White,08/26/09,08/01/09,$9,$5,10,$54
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-350-W,Yellow,08/27/09,08/01/09,"$1,701","$1,021",4,"$4,082"
Northeast,Guaranteed Sales and Service,Components,Road Frames,LL Road Frame,Black,08/28/09,08/01/09,$337,$202,4,$809
Northeast,Guaranteed Sales and Service,Clothing,Socks,Racing Socks,White,08/29/09,08/01/09,$9,$5,13,$68
Northeast,Guaranteed Sales and Service,Components,Pedals,LL Road Pedal,Silver/Black,08/01/09,08/01/09,$40,$24,4,$97
Northeast,Guaranteed Sales and Service,Components,Pedals,HL Road Pedal,Silver/Black,08/05/09,08/01/09,$81,$49,7,$340
Northeast,Guaranteed Sales and Service,Components,Pedals,ML Road Pedal,Silver/Black,08/04/09,08/01/09,$62,$37,6,$224
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-350-W,Yellow,08/16/09,08/01/09,"$1,701","$1,021",8,"$8,165"
Northeast,Guaranteed Sales and Service,Bikes,Road Bikes,Road-750,Black,08/20/09,08/01/09,$540,$324,2,$648
Northeast,Guaranteed Sales and Service,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/21/09,08/01/09,$50,$30,2,$60
Northeast,Guaranteed Sales and Service,Components,Road Frames,ML Road Frame-W,Yellow,08/19/09,08/01/09,$595,$357,2,$714
Northeast,Guaranteed Sales and Service,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/22/09,08/01/09,$54,$32,1,$32
Northwest,Nonskid Tire Company,Components,Mountain Frames,LL Mountain Frame,Silver,08/24/09,08/01/09,$264,$158,1,$158
Northwest,Nonskid Tire Company,Components,Saddles,HL Mountain Seat/Saddle 2,,08/04/09,08/01/09,$53,$32,1,$32
Northwest,Nonskid Tire Company,Bikes,Mountain Bikes,Mountain-500,Black,08/05/09,08/01/09,$540,$324,1,$324
Northeast,Retail Sales and Service,Components,Road Frames,HL Road Frame,Red,08/25/09,08/01/09,"$1,432",$859,2,"$1,718"
Northeast,Retail Sales and Service,Components,Road Frames,LL Road Frame,Black,08/24/09,08/01/09,$337,$202,2,$405
Northeast,Retail Sales and Service,Bikes,Road Bikes,Road-250,Red,08/21/09,08/01/09,"$2,443","$1,466",1,"$1,466"
Northeast,Retail Sales and Service,Components,Road Frames,HL Road Frame,Black,08/27/09,08/01/09,"$1,432",$859,4,"$3,436"
Northeast,Retail Sales and Service,Components,Handlebars,LL Road Handlebars,,08/20/09,08/01/09,$45,$27,1,$27
Northeast,Retail Sales and Service,Components,Road Frames,ML Road Frame-W,Yellow,08/03/09,08/01/09,$595,$357,1,$357
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-1000,Yellow,08/24/09,08/01/09,"$2,384",$954,1,$954
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-1000,Blue,08/18/09,08/01/09,"$2,384","$1,430",5,"$7,152"
Southwest,Systematic Sales,Components,Touring Frames,HL Touring Frame,Blue,08/24/09,08/01/09,"$1,004",$602,1,$602
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-3000,Yellow,08/27/09,08/01/09,$742,$334,2,$668
Southwest,Systematic Sales,Components,Saddles,LL Touring Seat/Saddle,,08/30/09,08/01/09,$27,$16,2,$33
Southwest,Systematic Sales,Components,Touring Frames,LL Touring Frame,Blue,08/18/09,08/01/09,$333,$200,1,$200
Southwest,Systematic Sales,Bikes,Touring Bikes,Touring-3000,Yellow,08/13/09,08/01/09,$742,$334,2,$668
Northwest,Coho Sports,Bikes,Mountain Bikes,Mountain-400-W,Silver,08/11/09,08/01/09,$769,$462,1,$462
Northwest,Outstanding Cycles,Accessories,Helmets,Sport-100,Red,08/26/09,08/01/09,$35,$21,4,$84
Northwest,Outstanding Cycles,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/19/09,08/01/09,$54,$31,14,$438
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-1000,Blue,08/11/09,08/01/09,"$2,384","$1,430",4,"$5,722"
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-2000,Blue,08/21/09,08/01/09,"$1,215",$729,3,"$2,187"
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-3000,Yellow,08/09/09,08/01/09,$742,$334,3,"$1,002"
Northwest,Outstanding Cycles,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,08/15/09,08/01/09,$50,$29,12,$348
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-3000,Yellow,08/22/09,08/01/09,$742,$334,4,"$1,336"
Northwest,Outstanding Cycles,Clothing,Vests,Classic Vest,Blue,08/04/09,08/01/09,$64,$37,12,$442
Northwest,Outstanding Cycles,Accessories,Tires and Tubes,Patch kit,,08/16/09,08/01/09,$2,$1,6,$8
Northwest,Outstanding Cycles,Components,Touring Frames,HL Touring Frame,Yellow,08/09/09,08/01/09,"$1,004",$602,4,"$2,409"
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-2000,Blue,08/14/09,08/01/09,"$1,215",$729,5,"$3,645"
Northwest,Outstanding Cycles,Bikes,Touring Bikes,Touring-2000,Blue,08/26/09,08/01/09,"$1,215",$729,8,"$5,831"
Northwest,Outstanding Cycles,Components,Handlebars,LL Touring Handlebars,,08/10/09,08/01/09,$46,$28,2,$55
Northwest,Outstanding Cycles,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,08/30/09,08/01/09,$54,$32,9,$292
Northwest,Outstanding Cycles,Clothing,Caps,Cycling Cap,Multi,08/12/09,08/01/09,$9,$5,9,$49
Northwest,Outstanding Cycles,Accessories,Bottles and Cages,Water Bottle,,08/24/09,08/01/09,$5,$3,8,$24
