,latitude,housing_median_age,total_rooms,population,households,median_income,median_house_value,ocean_proximity
9992,39.09,16.0,1000.0,508.0,190.0,2.3062,138800.0,INLAND
9993,39.03,17.0,838.0,388.0,142.0,3.6563,163500.0,INLAND
9994,39.13,10.0,3063.0,1168.0,507.0,4.4375,185100.0,INLAND
9995,39.14,10.0,3138.0,1275.0,511.0,4.0775,164500.0,INLAND
9996,39.13,8.0,4839.0,1977.0,762.0,4.0848,155900.0,INLAND
9997,39.11,7.0,2767.0,1143.0,382.0,3.6333,170200.0,INLAND
9998,39.08,8.0,2870.0,1307.0,451.0,3.463,201700.0,INLAND
9999,39.09,7.0,439.0,246.0,80.0,3.0781,162500.0,INLAND
10000,39.02,13.0,1839.0,752.0,270.0,4.2031,209600.0,INLAND
10001,39.05,10.0,1813.0,827.0,287.0,3.6087,182100.0,INLAND
10002,39.04,9.0,2374.0,884.0,333.0,4.5042,206400.0,INLAND
10003,39.05,12.0,1875.0,806.0,283.0,3.9185,195200.0,INLAND
10004,39.04,14.0,1651.0,633.0,261.0,4.2802,194800.0,INLAND
10005,39.04,15.0,1999.0,585.0,246.0,5.5161,361900.0,INLAND
10006,39.03,11.0,1887.0,775.0,283.0,3.8417,187200.0,INLAND
10007,39.11,14.0,1405.0,660.0,228.0,3.0804,156800.0,INLAND
10008,39.05,14.0,1131.0,520.0,178.0,3.9,180400.0,INLAND
10009,39.1,13.0,1085.0,629.0,214.0,5.0389,171500.0,INLAND
10010,39.2,9.0,1431.0,681.0,221.0,3.045,170400.0,INLAND
10011,39.15,10.0,680.0,354.0,140.0,4.0333,161500.0,INLAND
10012,39.18,19.0,2323.0,963.0,379.0,3.7426,162700.0,INLAND
10013,39.26,14.0,811.0,352.0,121.0,3.5938,140300.0,INLAND
10014,39.25,9.0,3415.0,1208.0,479.0,4.3646,185900.0,INLAND
10015,39.25,5.0,906.0,376.0,141.0,4.3523,188200.0,INLAND
10016,39.23,8.0,2112.0,782.0,344.0,3.7125,175000.0,INLAND
10017,39.24,7.0,4194.0,1355.0,566.0,4.3702,226100.0,INLAND
10018,39.23,9.0,2802.0,955.0,418.0,5.2359,213300.0,INLAND
10019,39.19,16.0,1528.0,729.0,319.0,2.4688,138800.0,INLAND
10020,39.18,14.0,1006.0,462.0,185.0,3.1042,152000.0,INLAND
10021,39.17,9.0,999.0,411.0,176.0,2.125,151800.0,INLAND
10022,39.2,16.0,1039.0,554.0,184.0,2.9688,128300.0,INLAND
10023,39.23,13.0,3883.0,1816.0,682.0,2.8102,144400.0,INLAND
10024,39.22,14.0,983.0,399.0,161.0,2.2917,145100.0,INLAND
10025,39.27,11.0,1265.0,573.0,205.0,3.3603,162500.0,INLAND
10026,39.23,39.0,2099.0,929.0,423.0,1.9886,113800.0,INLAND
10027,39.24,48.0,1188.0,471.0,219.0,2.3125,125700.0,INLAND
10028,39.23,20.0,1634.0,1053.0,390.0,1.5313,154900.0,INLAND
10029,39.23,10.0,2229.0,982.0,512.0,2.186,132700.0,INLAND
10030,39.22,52.0,1749.0,837.0,391.0,2.325,109700.0,INLAND
10031,39.23,35.0,2637.0,1181.0,480.0,2.7813,109200.0,INLAND
10032,39.22,52.0,2432.0,928.0,435.0,2.425,121100.0,INLAND
10033,39.22,30.0,2188.0,1033.0,437.0,2.1419,105200.0,INLAND
10034,39.21,17.0,3033.0,1319.0,583.0,2.4811,111800.0,INLAND
10035,39.22,25.0,2200.0,1045.0,419.0,2.6042,116700.0,INLAND
10036,39.2,45.0,204.0,133.0,51.0,1.0,90600.0,INLAND
10037,39.23,16.0,1427.0,642.0,333.0,1.4241,125000.0,INLAND
10038,39.22,14.0,1889.0,853.0,399.0,2.25,112500.0,INLAND
10039,39.21,28.0,2843.0,1310.0,525.0,3.2337,123100.0,INLAND
10040,39.2,48.0,1759.0,716.0,350.0,2.3125,108300.0,INLAND
10041,39.21,52.0,1452.0,637.0,299.0,2.2083,103900.0,INLAND
10042,39.21,43.0,1264.0,611.0,260.0,2.535,117100.0,INLAND
10043,39.22,12.0,1321.0,661.0,232.0,4.0062,153800.0,INLAND
10044,39.27,14.0,3338.0,1373.0,562.0,3.67,160100.0,INLAND
10045,39.23,15.0,2809.0,1267.0,408.0,4.0426,191700.0,INLAND
10046,39.22,16.0,1497.0,737.0,243.0,2.8942,182500.0,INLAND
10047,39.2,15.0,2993.0,1296.0,518.0,3.3009,156800.0,INLAND
10048,39.17,13.0,2331.0,1110.0,419.0,3.6563,164900.0,INLAND
10049,39.13,14.0,770.0,285.0,116.0,3.6434,155400.0,INLAND
10050,39.18,23.0,2550.0,1016.0,405.0,3.6607,153000.0,INLAND
10051,39.16,10.0,1170.0,537.0,194.0,3.2813,163200.0,INLAND
10052,39.19,17.0,856.0,518.0,170.0,3.5859,144300.0,INLAND
10053,39.17,17.0,2277.0,1149.0,476.0,3.2303,149500.0,INLAND
10054,39.27,52.0,3720.0,1424.0,609.0,3.2,155000.0,INLAND
10055,39.26,49.0,3739.0,1422.0,606.0,2.4283,143100.0,INLAND
10056,39.26,14.0,810.0,302.0,138.0,3.1094,136100.0,INLAND
10057,39.25,52.0,1549.0,604.0,249.0,2.2278,155400.0,INLAND
10058,39.29,14.0,1864.0,894.0,332.0,3.4028,171800.0,INLAND
10059,39.32,14.0,3120.0,1569.0,556.0,3.5385,157400.0,INLAND
10060,39.25,17.0,3127.0,1390.0,520.0,3.9537,172800.0,INLAND
10061,39.3,17.0,2282.0,974.0,371.0,3.5417,155100.0,INLAND
10062,39.26,16.0,2616.0,1090.0,425.0,3.7917,179200.0,INLAND
10063,39.39,16.0,352.0,226.0,82.0,1.6094,79500.0,INLAND
10064,39.37,15.0,1337.0,1172.0,306.0,2.6341,85000.0,INLAND
10065,39.31,17.0,3442.0,1693.0,619.0,2.8102,128900.0,INLAND
10066,39.39,18.0,453.0,152.0,77.0,1.3523,85700.0,INLAND
10067,39.4,17.0,1076.0,171.0,64.0,2.125,83900.0,INLAND
10068,39.33,18.0,1046.0,486.0,179.0,4.119,110900.0,INLAND
10069,39.33,26.0,1988.0,905.0,321.0,3.7841,109500.0,INLAND
10070,39.32,16.0,1536.0,646.0,208.0,2.3594,155700.0,INLAND
10071,39.32,14.0,2421.0,1000.0,354.0,3.5652,119800.0,INLAND
10072,39.33,10.0,614.0,195.0,95.0,0.9283,116300.0,INLAND
10073,39.37,10.0,2325.0,1016.0,373.0,4.5208,117300.0,INLAND
10074,39.33,9.0,2738.0,1193.0,412.0,4.3958,124800.0,INLAND
10075,39.36,9.0,2254.0,694.0,243.0,5.6856,138100.0,INLAND
10076,39.32,24.0,6012.0,780.0,358.0,3.0043,122100.0,INLAND
10077,39.34,29.0,1986.0,337.0,100.0,4.0278,95800.0,INLAND
10078,39.35,11.0,2520.0,397.0,165.0,4.665,145600.0,INLAND
10079,39.34,9.0,2739.0,294.0,110.0,3.1842,162500.0,INLAND
10080,39.35,8.0,4195.0,291.0,115.0,3.4792,180800.0,INLAND
10081,39.36,7.0,2045.0,245.0,92.0,4.0481,152300.0,INLAND
10082,39.35,8.0,1872.0,203.0,71.0,4.5882,198400.0,INLAND
10083,39.35,7.0,914.0,85.0,34.0,4.7917,187500.0,INLAND
10084,39.35,7.0,2611.0,482.0,159.0,5.0622,174100.0,INLAND
10085,33.94,28.0,2851.0,1287.0,496.0,5.0782,264100.0,<1H OCEAN
10086,33.94,34.0,2228.0,1159.0,378.0,4.8906,228900.0,<1H OCEAN
10087,33.94,36.0,1870.0,947.0,324.0,4.1205,217000.0,<1H OCEAN
10088,33.94,34.0,1632.0,690.0,268.0,5.5608,255800.0,<1H OCEAN
10089,33.94,35.0,1928.0,1056.0,366.0,4.0893,215700.0,<1H OCEAN
10090,33.93,31.0,1975.0,918.0,347.0,4.4107,202000.0,<1H OCEAN
10091,33.93,33.0,1700.0,981.0,362.0,4.5461,194000.0,<1H OCEAN
10092,33.93,31.0,1471.0,841.0,330.0,3.46,232800.0,<1H OCEAN
10093,33.93,29.0,2316.0,1275.0,501.0,3.7760000000000002,192600.0,<1H OCEAN
10094,33.94,31.0,2397.0,1407.0,476.0,2.6641,185200.0,<1H OCEAN
10095,33.93,33.0,1770.0,1346.0,366.0,4.0833,162500.0,<1H OCEAN
10096,33.93,34.0,1475.0,698.0,293.0,3.8194,186000.0,<1H OCEAN
10097,33.93,14.0,999.0,1037.0,244.0,2.7125,166100.0,<1H OCEAN
10098,33.93,25.0,3445.0,2400.0,750.0,3.4702,161900.0,<1H OCEAN
10099,33.93,37.0,2633.0,1904.0,630.0,2.6123,161300.0,<1H OCEAN
10100,33.93,15.0,2014.0,839.0,390.0,4.7446,175400.0,<1H OCEAN
10101,33.92,32.0,2620.0,1296.0,429.0,5.7796,241300.0,<1H OCEAN
10102,33.93,35.0,1887.0,989.0,351.0,4.1321,198100.0,<1H OCEAN
10103,33.92,24.0,2017.0,900.0,436.0,3.0,251400.0,<1H OCEAN
10104,33.92,18.0,3744.0,1654.0,912.0,3.2158,215000.0,<1H OCEAN
10105,33.92,18.0,2825.0,1590.0,643.0,3.6106,153600.0,<1H OCEAN
10106,33.92,28.0,639.0,1062.0,169.0,3.0588,145200.0,<1H OCEAN
10107,33.92,32.0,1661.0,1201.0,302.0,4.0,178200.0,<1H OCEAN
10108,33.92,11.0,3127.0,1594.0,694.0,4.3426,141300.0,<1H OCEAN
10109,33.92,32.0,1053.0,1038.0,222.0,4.6696,165500.0,<1H OCEAN
10110,33.92,13.0,2312.0,2038.0,559.0,3.1378,137000.0,<1H OCEAN
10111,33.94,25.0,3250.0,1452.0,501.0,5.1084,303800.0,<1H OCEAN
10112,33.94,30.0,1596.0,845.0,309.0,4.5096,241100.0,<1H OCEAN
10113,33.94,31.0,2237.0,1135.0,434.0,4.45,267900.0,<1H OCEAN
10114,33.94,26.0,1962.0,1236.0,520.0,2.2156,145000.0,<1H OCEAN
10115,33.94,30.0,2658.0,1135.0,392.0,6.0516,245000.0,<1H OCEAN
10116,33.94,28.0,3664.0,1820.0,657.0,4.225,224700.0,<1H OCEAN
10117,33.93,25.0,2431.0,1702.0,523.0,3.7933,184400.0,<1H OCEAN
10118,33.94,27.0,4566.0,2045.0,664.0,5.582999999999999,267700.0,<1H OCEAN
10119,33.94,30.0,2506.0,1255.0,421.0,4.7813,198200.0,<1H OCEAN
10120,33.92,34.0,2271.0,1393.0,433.0,4.2443,174400.0,<1H OCEAN
10121,33.93,37.0,1128.0,931.0,234.0,2.8,137500.0,<1H OCEAN
10122,33.93,33.0,1626.0,1062.0,356.0,2.1944,139600.0,<1H OCEAN
10123,33.93,12.0,4415.0,1532.0,854.0,3.75,166300.0,<1H OCEAN
10124,33.93,21.0,2578.0,1207.0,350.0,6.2452,291700.0,<1H OCEAN
10125,33.94,15.0,5799.0,2314.0,787.0,6.3433,350500.0,<1H OCEAN
10126,33.94,20.0,3349.0,1822.0,675.0,4.7216,227000.0,<1H OCEAN
10127,33.93,17.0,6100.0,2771.0,866.0,7.6486,306700.0,<1H OCEAN
10128,33.93,12.0,4325.0,1897.0,1080.0,3.3173,247400.0,<1H OCEAN
10129,33.92,17.0,2936.0,1381.0,535.0,5.4617,190300.0,<1H OCEAN
10130,33.92,27.0,698.0,391.0,126.0,5.9177,267600.0,<1H OCEAN
10131,33.92,21.0,380.0,398.0,70.0,4.7222,208300.0,<1H OCEAN
10132,33.91,27.0,2181.0,1555.0,488.0,3.6106,196400.0,<1H OCEAN
10133,33.91,34.0,1763.0,894.0,297.0,5.0096,221700.0,<1H OCEAN
10134,33.91,32.0,1530.0,666.0,276.0,4.125,230200.0,<1H OCEAN
10135,33.91,24.0,2249.0,1015.0,385.0,4.9766,267100.0,<1H OCEAN
10136,33.92,34.0,1473.0,1025.0,315.0,3.8333,170400.0,<1H OCEAN
10137,33.91,33.0,1264.0,527.0,227.0,3.7321,216500.0,<1H OCEAN
10138,33.91,36.0,1376.0,687.0,221.0,3.5403,195400.0,<1H OCEAN
10139,33.92,8.0,2120.0,1281.0,470.0,3.4954,159500.0,<1H OCEAN
10140,33.92,14.0,1562.0,609.0,328.0,2.3935,125000.0,<1H OCEAN
10141,33.9,16.0,1426.0,652.0,226.0,6.5284,288700.0,<1H OCEAN
10142,33.9,23.0,1533.0,693.0,230.0,7.898,258200.0,<1H OCEAN
10143,33.9,19.0,2176.0,1002.0,402.0,4.9743,193500.0,<1H OCEAN
10144,33.91,26.0,2885.0,1227.0,439.0,4.9524,226600.0,<1H OCEAN
10145,33.91,33.0,4181.0,2049.0,834.0,4.3103,201600.0,<1H OCEAN
10146,33.92,19.0,2181.0,1272.0,337.0,5.1952,302100.0,<1H OCEAN
10147,33.91,33.0,2868.0,1204.0,412.0,6.1825,336900.0,<1H OCEAN
10148,33.91,27.0,2558.0,891.0,316.0,9.5561,411800.0,<1H OCEAN
10149,33.9,27.0,829.0,383.0,133.0,9.3125,293500.0,<1H OCEAN
10150,33.89,18.0,2895.0,1116.0,429.0,5.4716,400000.0,<1H OCEAN
10151,33.9,13.0,1814.0,1010.0,313.0,6.3489,337900.0,<1H OCEAN
10152,33.91,24.0,1698.0,676.0,273.0,5.2017,364600.0,<1H OCEAN
10153,33.9,18.0,3821.0,1430.0,568.0,6.9399,349600.0,<1H OCEAN
10154,33.88,28.0,2696.0,947.0,356.0,9.0055,375400.0,<1H OCEAN
10155,33.89,17.0,1671.0,678.0,206.0,13.1107,467600.0,<1H OCEAN
10156,33.89,12.0,1859.0,622.0,316.0,5.0258,161800.0,<1H OCEAN
10157,33.91,19.0,8096.0,3853.0,1313.0,6.0076,269500.0,<1H OCEAN
10158,33.9,9.0,1899.0,1070.0,293.0,7.2532,381500.0,<1H OCEAN
10159,33.9,15.0,3057.0,1679.0,498.0,6.8429,372600.0,<1H OCEAN
10160,33.9,10.0,2423.0,1213.0,347.0,6.5635,346900.0,<1H OCEAN
10161,33.9,6.0,1537.0,506.0,280.0,4.8264,146800.0,<1H OCEAN
10162,33.88,25.0,3578.0,1588.0,466.0,6.2556,341300.0,<1H OCEAN
10163,33.89,17.0,1665.0,755.0,254.0,6.5764,349000.0,<1H OCEAN
10164,33.89,24.0,1332.0,625.0,230.0,4.4375,334100.0,<1H OCEAN
10165,33.91,18.0,8836.0,3946.0,1451.0,5.6441,313000.0,<1H OCEAN
10166,33.9,30.0,2629.0,956.0,319.0,9.9071,500001.0,<1H OCEAN
10167,33.89,30.0,2577.0,1076.0,374.0,6.7528,459600.0,<1H OCEAN
10168,33.88,35.0,2159.0,833.0,335.0,5.3738,365100.0,<1H OCEAN
10169,33.9,27.0,2029.0,711.0,254.0,9.7956,500001.0,<1H OCEAN
10170,33.87,25.0,2037.0,1435.0,496.0,3.3199,188800.0,<1H OCEAN
10171,33.87,29.0,1310.0,937.0,294.0,3.8068,158700.0,<1H OCEAN
10172,33.86,25.0,1025.0,726.0,183.0,3.875,137500.0,<1H OCEAN
10173,33.86,26.0,1240.0,781.0,315.0,4.1287,205800.0,<1H OCEAN
10174,33.87,28.0,1784.0,1255.0,433.0,3.7054,169200.0,<1H OCEAN
10175,33.86,34.0,2138.0,1682.0,463.0,3.6006,161700.0,<1H OCEAN
10176,33.86,35.0,1691.0,1265.0,378.0,3.5855,174300.0,<1H OCEAN
10177,33.86,12.0,1370.0,1022.0,296.0,3.6471,141700.0,<1H OCEAN
10178,33.86,35.0,2146.0,1230.0,429.0,3.7813,184900.0,<1H OCEAN
10179,33.86,35.0,2181.0,1249.0,358.0,4.2937,183200.0,<1H OCEAN
10180,33.87,35.0,1972.0,1152.0,356.0,3.7222,187500.0,<1H OCEAN
10181,33.86,35.0,2375.0,1343.0,424.0,4.53,193500.0,<1H OCEAN
10182,33.86,35.0,2478.0,1333.0,427.0,5.2099,191400.0,<1H OCEAN
10183,33.86,32.0,2366.0,1283.0,477.0,3.3516,190000.0,<1H OCEAN
10184,33.88,46.0,1747.0,770.0,296.0,5.4217,256000.0,<1H OCEAN
10185,33.87,34.0,1599.0,938.0,307.0,4.285,184900.0,<1H OCEAN
10186,33.87,35.0,1854.0,1115.0,381.0,4.4784,185200.0,<1H OCEAN
10187,33.87,22.0,1432.0,746.0,296.0,2.0227,55000.0,<1H OCEAN
10188,33.87,27.0,890.0,416.0,200.0,3.141,167500.0,<1H OCEAN
10189,33.87,37.0,1785.0,1155.0,403.0,4.7984,175800.0,<1H OCEAN
10190,33.88,34.0,1939.0,817.0,314.0,3.6705,275000.0,<1H OCEAN
10191,33.86,36.0,2824.0,1394.0,507.0,4.6477,194700.0,<1H OCEAN
10192,33.86,33.0,1013.0,706.0,266.0,2.1432,197500.0,<1H OCEAN
10193,33.86,36.0,2038.0,1066.0,346.0,5.197,195700.0,<1H OCEAN
10194,33.86,36.0,1672.0,1173.0,337.0,4.5774,182100.0,<1H OCEAN
10195,33.86,35.0,1216.0,893.0,228.0,4.0288,184000.0,<1H OCEAN
10196,33.86,35.0,1235.0,875.0,220.0,4.6964,183100.0,<1H OCEAN
10197,33.86,35.0,2127.0,1247.0,378.0,4.75,185600.0,<1H OCEAN
10198,33.88,52.0,2157.0,1001.0,373.0,5.1237,240000.0,<1H OCEAN
10199,33.87,10.0,1277.0,730.0,417.0,1.4803,137500.0,<1H OCEAN
10200,33.87,46.0,2066.0,1275.0,448.0,3.9375,187000.0,<1H OCEAN
10201,33.88,35.0,1694.0,679.0,282.0,4.3333,239300.0,<1H OCEAN
10202,33.87,44.0,308.0,301.0,100.0,2.1991,191100.0,<1H OCEAN
10203,33.87,36.0,1125.0,966.0,257.0,2.8438,162500.0,<1H OCEAN
10204,33.87,52.0,950.0,429.0,185.0,2.315,182100.0,<1H OCEAN
10205,33.88,45.0,1306.0,585.0,260.0,4.0812,241700.0,<1H OCEAN
10206,33.88,32.0,2458.0,967.0,409.0,7.2893,293500.0,<1H OCEAN
10207,33.88,52.0,1270.0,609.0,211.0,3.75,232500.0,<1H OCEAN
10208,33.88,34.0,1851.0,784.0,290.0,5.2336,235600.0,<1H OCEAN
10209,33.88,32.0,1683.0,719.0,263.0,5.3649,243600.0,<1H OCEAN
10210,33.88,32.0,1632.0,575.0,235.0,5.3986,318700.0,<1H OCEAN
10211,33.89,30.0,1631.0,523.0,216.0,7.875,351900.0,<1H OCEAN
10212,33.88,35.0,2062.0,991.0,357.0,5.2897,230400.0,<1H OCEAN
10213,33.88,34.0,1396.0,661.0,261.0,4.675,215400.0,<1H OCEAN
10214,33.87,28.0,2315.0,1360.0,504.0,2.9861,218600.0,<1H OCEAN
10215,33.87,34.0,1411.0,1040.0,299.0,3.4338,195200.0,<1H OCEAN
10216,33.87,29.0,1121.0,762.0,276.0,2.5,143800.0,<1H OCEAN
10217,33.87,52.0,2031.0,1191.0,463.0,2.9076,177300.0,<1H OCEAN
10218,33.89,18.0,1616.0,866.0,496.0,3.6435,119100.0,<1H OCEAN
10219,33.89,16.0,959.0,353.0,185.0,4.5,173300.0,<1H OCEAN
10220,33.88,15.0,957.0,615.0,370.0,3.0263,162500.0,<1H OCEAN
10221,33.88,15.0,1655.0,1549.0,582.0,1.9127,175000.0,<1H OCEAN
10222,33.88,33.0,1582.0,771.0,240.0,5.3836,229600.0,<1H OCEAN
10223,33.88,27.0,2091.0,1037.0,332.0,5.7519,243400.0,<1H OCEAN
10224,33.87,25.0,1492.0,755.0,389.0,3.0893,188200.0,<1H OCEAN
10225,33.87,32.0,1133.0,693.0,228.0,3.3594,202100.0,<1H OCEAN
10226,33.87,35.0,1919.0,1302.0,345.0,5.6409,190900.0,<1H OCEAN
10227,33.87,32.0,1569.0,835.0,386.0,3.0465,148900.0,<1H OCEAN
10228,33.87,45.0,1006.0,1237.0,237.0,3.3472,168000.0,<1H OCEAN
10229,33.86,36.0,931.0,778.0,303.0,2.6563,155000.0,<1H OCEAN
10230,33.86,17.0,1627.0,1216.0,369.0,3.3438,186600.0,<1H OCEAN
10231,33.86,35.0,931.0,516.0,174.0,5.5867,182500.0,<1H OCEAN
10232,33.87,29.0,1221.0,1822.0,326.0,1.7935,162500.0,<1H OCEAN
10233,33.86,28.0,1395.0,1220.0,362.0,3.3008,193800.0,<1H OCEAN
10234,33.86,26.0,2296.0,1415.0,527.0,2.4732,165800.0,<1H OCEAN
10235,33.86,26.0,745.0,247.0,151.0,3.6375,133900.0,<1H OCEAN
10236,33.87,33.0,1597.0,1888.0,423.0,3.055,157800.0,<1H OCEAN
10237,33.91,16.0,2434.0,1017.0,476.0,4.2188,176300.0,<1H OCEAN
10238,33.9,21.0,3180.0,1413.0,391.0,6.5945,277300.0,<1H OCEAN
10239,33.9,15.0,1705.0,759.0,479.0,3.5333,114400.0,<1H OCEAN
10240,33.89,19.0,3583.0,2300.0,871.0,3.0214,218400.0,<1H OCEAN
10241,33.89,17.0,3218.0,1701.0,824.0,3.6946,265500.0,<1H OCEAN
10242,33.89,25.0,1142.0,486.0,150.0,7.1472,270100.0,<1H OCEAN
10243,33.91,16.0,2889.0,1227.0,401.0,6.4514,270800.0,<1H OCEAN
10244,33.9,17.0,1452.0,630.0,194.0,6.9113,285200.0,<1H OCEAN
10245,33.9,25.0,3205.0,1291.0,408.0,7.2478,299200.0,<1H OCEAN
10246,33.9,21.0,3181.0,1416.0,469.0,6.8268,280300.0,<1H OCEAN
10247,33.89,22.0,4386.0,1915.0,592.0,6.6897,289800.0,<1H OCEAN
10248,33.89,24.0,2002.0,820.0,241.0,6.9612,274500.0,<1H OCEAN
10249,33.89,19.0,1674.0,786.0,234.0,6.4218,275000.0,<1H OCEAN
10250,33.88,19.0,1621.0,871.0,322.0,3.7361,201400.0,<1H OCEAN
10251,33.89,17.0,1441.0,769.0,456.0,2.425,171700.0,<1H OCEAN
10252,33.89,22.0,2340.0,1382.0,546.0,3.343,184600.0,<1H OCEAN
10253,33.88,25.0,1808.0,1342.0,454.0,3.025,156900.0,<1H OCEAN
10254,33.88,24.0,2655.0,1519.0,708.0,3.3036,183900.0,<1H OCEAN
10255,33.88,28.0,3333.0,2026.0,722.0,3.5667,190700.0,<1H OCEAN
10256,33.88,28.0,2612.0,1682.0,563.0,3.6417,204300.0,<1H OCEAN
10257,33.87,12.0,1600.0,685.0,256.0,5.1784,254000.0,<1H OCEAN
10258,33.85,33.0,45.0,34.0,10.0,5.2949,350000.0,<1H OCEAN
10259,33.86,18.0,329.0,209.0,71.0,4.6806,187500.0,<1H OCEAN
10260,33.89,22.0,4020.0,1486.0,635.0,5.9639,262300.0,<1H OCEAN
10261,33.88,14.0,4753.0,2138.0,678.0,7.3658,288500.0,<1H OCEAN
10262,33.88,20.0,3977.0,1886.0,541.0,6.5843,272200.0,<1H OCEAN
10263,33.87,15.0,5078.0,2569.0,759.0,5.6549,301900.0,<1H OCEAN
10264,33.9,20.0,4026.0,1997.0,650.0,5.5918,260500.0,<1H OCEAN
10265,33.9,25.0,1548.0,811.0,263.0,5.2037,242200.0,<1H OCEAN
10266,33.89,24.0,3935.0,1912.0,593.0,5.7951,226900.0,<1H OCEAN
10267,33.89,24.0,3326.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN
10268,33.87,21.0,1519.0,1203.0,366.0,3.2083,145300.0,<1H OCEAN
10269,33.86,19.0,2232.0,1149.0,417.0,3.1534,324400.0,<1H OCEAN
10270,33.87,7.0,2663.0,1367.0,677.0,4.6563,162400.0,<1H OCEAN
10271,33.87,15.0,1898.0,1766.0,455.0,2.4929,158500.0,<1H OCEAN
10272,33.87,16.0,1332.0,1534.0,295.0,3.0227,297100.0,<1H OCEAN
10273,33.87,19.0,1591.0,891.0,237.0,5.6573,216000.0,<1H OCEAN
10274,33.85,18.0,2705.0,2726.0,674.0,2.7759,200000.0,<1H OCEAN
10275,33.86,28.0,2292.0,2197.0,509.0,3.4856,142800.0,<1H OCEAN
10276,33.85,22.0,1105.0,971.0,249.0,3.1667,113900.0,<1H OCEAN
10277,33.89,13.0,3252.0,1546.0,557.0,5.8243,297900.0,<1H OCEAN
10278,33.88,18.0,1982.0,1027.0,324.0,7.0526,327500.0,<1H OCEAN
10279,33.89,24.0,2168.0,1050.0,397.0,4.6172,238300.0,<1H OCEAN
10280,33.88,19.0,2968.0,1430.0,459.0,5.3339,371700.0,<1H OCEAN
10281,33.89,21.0,3079.0,1431.0,480.0,4.0714,278900.0,<1H OCEAN
10282,33.86,16.0,3471.0,1769.0,691.0,4.1064,246100.0,<1H OCEAN
10283,33.87,16.0,3973.0,1971.0,575.0,6.4265,263700.0,<1H OCEAN
10284,33.9,23.0,2446.0,1196.0,359.0,6.5755,272800.0,<1H OCEAN
10285,33.9,24.0,1723.0,707.0,219.0,7.0352,299600.0,<1H OCEAN
10286,33.89,25.0,1737.0,840.0,265.0,4.625,245700.0,<1H OCEAN
10287,33.88,23.0,2365.0,1209.0,347.0,6.0132,259400.0,<1H OCEAN
10288,33.89,19.0,3544.0,1787.0,560.0,6.7837,264300.0,<1H OCEAN
10289,33.88,18.0,2112.0,1048.0,315.0,6.9308,231700.0,<1H OCEAN
10290,33.88,15.0,5392.0,2531.0,827.0,6.2185,280300.0,<1H OCEAN
10291,33.87,5.0,6971.0,3521.0,1423.0,5.2131,243900.0,<1H OCEAN
10292,33.88,19.0,2265.0,904.0,279.0,9.2327,461300.0,<1H OCEAN
10293,33.87,19.0,4491.0,2457.0,702.0,6.0591,233500.0,<1H OCEAN
10294,33.87,16.0,5954.0,3107.0,1209.0,4.2566,206100.0,<1H OCEAN
10295,33.86,18.0,133.0,95.0,23.0,3.5625,235000.0,<1H OCEAN
10296,33.92,14.0,4039.0,1905.0,670.0,6.3303,303000.0,<1H OCEAN
10297,33.92,13.0,3292.0,1565.0,698.0,5.457000000000001,308800.0,<1H OCEAN
10298,33.92,11.0,3331.0,1460.0,416.0,8.0287,371800.0,<1H OCEAN
10299,33.92,17.0,4575.0,2054.0,737.0,6.0571,272400.0,<1H OCEAN
10300,33.93,14.0,1956.0,671.0,269.0,6.5841,306400.0,<1H OCEAN
10301,33.92,16.0,5819.0,2306.0,914.0,4.6315,277500.0,<1H OCEAN
10302,33.89,25.0,3121.0,1278.0,389.0,7.0217,357900.0,<1H OCEAN
10303,33.88,17.0,8562.0,3822.0,1316.0,6.0829,252600.0,<1H OCEAN
10304,33.87,16.0,5609.0,2624.0,934.0,5.3307,169600.0,<1H OCEAN
10305,33.88,16.0,1800.0,871.0,234.0,6.6678,301900.0,<1H OCEAN
10306,33.9,14.0,6239.0,2923.0,904.0,6.5437,268200.0,<1H OCEAN
10307,33.9,25.0,1137.0,524.0,164.0,7.5744,259300.0,<1H OCEAN
10308,33.9,22.0,3760.0,1485.0,461.0,7.8537,354900.0,<1H OCEAN
10309,33.89,4.0,37937.0,16122.0,5189.0,7.4947,366300.0,<1H OCEAN
10310,33.88,9.0,4838.0,2090.0,695.0,6.6536,307800.0,<1H OCEAN
10311,33.88,8.0,4874.0,2070.0,619.0,8.1117,410200.0,<1H OCEAN
10312,33.89,7.0,9729.0,4160.0,1214.0,8.9088,415300.0,<1H OCEAN
10313,33.85,23.0,3038.0,1568.0,438.0,5.6403,233000.0,<1H OCEAN
10314,33.85,21.0,2603.0,1350.0,390.0,6.057,235900.0,<1H OCEAN
10315,33.85,18.0,1810.0,1189.0,326.0,5.2227,213500.0,<1H OCEAN
10316,33.85,16.0,4151.0,1558.0,604.0,5.806,304900.0,<1H OCEAN
10317,33.84,25.0,1788.0,676.0,217.0,10.1299,454300.0,<1H OCEAN
10318,33.84,17.0,4343.0,1605.0,484.0,10.5981,460100.0,<1H OCEAN
10319,33.84,9.0,10484.0,4005.0,1419.0,8.3931,365300.0,<1H OCEAN
10320,33.85,16.0,3781.0,1665.0,499.0,7.2554,335600.0,<1H OCEAN
10321,33.86,16.0,4390.0,2146.0,633.0,6.1504,266000.0,<1H OCEAN
